Unique_ID,Monument_Name,Honoree,City,County,State,Union_or_Confederacy,lat_long,latitude,longitude,long_lat,Monument_Type,Sponsor,Year_Dedicated,Year_Removed,Was_Removed,Latitude,Longitude,Number,Street,City,State,County,Zip,Country
2224,Tishomingo County Confederate Monument,No specific honoree,Iuka,Tishomingo,MS,South,"34.809083, -88.190000",34.809083,-88.19,"-88.19, 34.809083",Monument,United Daughters of the Confederacy,1902,,Active,34.809044,-88.190158,398,S Fulton St,Iuka,MS,Tishomingo County,38852,US
2225,William and Owen Forge Marker,No specific honoree,McCalla,Tuscaloosa,AL,South,"33.247933, -87.067800",33.247933,-87.0678,"-87.0678, 33.247933",Marker,United Daughters of the Confederacy,2014,,Active,33.251902,-87.076844,19800,Bridewell Cir,McCalla,AL,Tuscaloosa County,35111,US
884,Stand Watie Monument,Stand Watie,Tahlequah,Cherokee,OK,Not a State,"35.912753, -94.970833",35.912753,-94.970833,"-94.970833, 35.912753",Monument,United Daughters of the Confederacy,1971,,Active,35.913348,-94.970942,100,Us Hwy 62 Bus,Tahlequah,OK,Cherokee County,74464,US
891,Lee School,Robert E. Lee,Tulsa,Tulsa,OK,Not a State,"36.133958, -95.983620",36.133958,-95.98362,"-95.98362, 36.133958",School,Unknown,1918,,Active,36.133905,-95.983213,202,E 20th St S,Tulsa,OK,Tulsa County,74119,US
2228,A.P. Hill Elementary School,A.P. Hill,Petersburg,Petersburg City,VA,South,"37.205235, -77.415862",37.205235,-77.415862,"-77.415862, 37.205235",School,Unknown,1915,2018,Removed,37.205221,-77.41489,1450,Talley Ave,Petersburg,VA,Petersburg city,23803,US
2230,Prattville Dragoons Monument I,No specific honoree,Prattville,Autauga,AL,South,"32.462617, -86.469176",32.462617,-86.469176,"-86.469176, 32.462617",Monument,United Daughters of the Confederacy,1916,,Active,32.462923,-86.469903,103,N Washington St,Prattville,AL,Autauga County,36067,US
270,Jeff Davis Road,Jefferson Davis,Thomaston,Upson,GA,South,"32.945828, -84.393724",32.945828,-84.393724,"-84.393724, 32.945828",Highway / Roadway,Unknown,Unknown,,Active,32.945929,-84.393969,100,David Rd,Thomaston,GA,Upson County,30286,US
396,At Rest Arms Monument,No specific honoree,Thomaston,Upson,GA,South,"32.887717, -84.326367",32.887717,-84.326367,"-84.326367, 32.887717",Monument,Unknown,1908,,Active,32.888005,-84.326198,,US 19,Thomaston,GA,Upson County,30286,US
355,Confederate Women Fountain (Women of the Sixties),No specific honoree,Thomson,McDuffie,GA,South,"33.465882, -82.502197",33.465882,-82.502197,"-82.502197, 33.465882",Monument,United Daughters of the Confederacy and the Womans Club of Thomson,1913,,Active,33.465584,-82.501956,102,Us Hwy 78,Thomson,GA,McDuffie County,30824,US
356,McDuffie and Columbia Counties Confederate Monument,No specific honoree,Thomson,McDuffie,GA,South,"33.469723, -82.504643",33.469723,-82.504643,"-82.504643, 33.469723",Monument,Ladies Memorial Association of Thomason,1896,,Active,33.469383,-82.504192,324,Us Hwy 78,Thomson,GA,McDuffie County,30824,US
357,Tift County Confederate Memorial,No specific honoree,Tifton,Tift,GA,South,"31.462408, -83.503724",31.462408,-83.503724,"-83.503724, 31.462408",Monument,United Daughters of the Confederacy,1910,,Active,31.463019,-83.504216,1205,Love Ave,Tifton,GA,Tift County,31793,US
247,Stephens County,Alexander Stephens,Toccoa,Stephens,GA,South,"34.551344, -83.281402",34.551344,-83.281402,"-83.281402, 34.551344",County,Unknown,1905,,Active,34.550167,-83.28344,98,Madden Dr,Martin,GA,Stephens County,30557,US
397,Stephens County Confederate Monument,No specific honoree,Toccoa,Stephens,GA,South,"34.579729, -83.330414",34.579729,-83.330414,"-83.330414, 34.579729",Monument,United Daughters of the Confederacy,1922,,Active,34.579768,-83.330006,58,N Sage St,Toccoa,GA,Stephens County,30577,US
358,Confederate Wayside Home Monument,No specific honoree,Union Point,Greene,GA,South,"33.615228, -83.075939",33.615228,-83.075939,"-83.075939, 33.615228",Monument,Works Progress Administration,1936,,Active,33.615404,-83.075944,133,Sibley Ave,Union Point,GA,Greene County,30669,US
359,Confederate Reunion Memorial,No specific honoree,Union Point,Greene,GA,South,"33.612769, -83.073182",33.612769,-83.073182,"-83.073182, 33.612769",Monument,Unknown,Unknown,,Active,33.611965,-83.071522,4923,Us Hwy 278,Union Point,GA,Greene County,30669,US
1992,Lowndes County Confederate Monument,No specific honoree,Valdosta,Lowndes,GA,South,"30.832189, -83.279378",30.832189,-83.279378,"-83.279378, 30.832189",Monument,United Daughters of the Confederacy,1911,,Active,30.831929,-83.279151,133,N Patterson 135th St,Valdosta,GA,Lowndes County,31601,US
399,Dooly County Confederate Monument,No specific honoree,Vienna,Dooly,GA,South,"32.091131, -83.796810",32.091131,-83.79681,"-83.79681, 32.091131",Monument,United Daughters of the Confederacy and Dooly County veterans,1908,,Active,32.092715,-83.796099,200,Us Hwy 41,Vienna,GA,Dooly County,31092,US
252,General Lee Road,Robert E. Lee,Warner Robins,Houston,GA,South,"32.655070, -83.668613",32.65507,-83.668613,"-83.668613, 32.65507",Highway / Roadway,Unknown,Unknown,,Active,32.654425,-83.668713,108,General Lee Rd,Warner Robins,GA,Houston County,31093,US
400,Warren County Confederate Monument,No specific honoree,Warrenton,Warren,GA,South,"33.406716, -82.662828",33.406716,-82.662828,"-82.662828, 33.406716",Monument,The Matron's Club,1904,,Active,33.406532,-82.662419,149,Court Sq,Warrenton,GA,Warren County,30828,US
307,Robert Toombs Avenue,Robert Toombs,Washington,Wilkes,GA,South,"33.732686, -82.725961",33.732686,-82.725961,"-82.725961, 33.732686",Highway / Roadway,Unknown,Unknown,,Active,33.732769,-82.726174,708,Us Hwy 378,Washington,GA,Wilkes County,30673,US
2248,Jefferson Davis Highway Marker,Jefferson Davis,Biloxi,Harrison,MS,South,"30.391785, -88.970479",30.391785,-88.970479,"-88.970479, 30.391785",Monument,United Daughters of the Confederacy,1913,,Active,30.391681,-88.971122,2267,Us Hwy 90,Biloxi,MS,Harrison County,39531,US
2249,Vance County Confederate Monument,No specific honoree,Henderson,Vance,NC,South,"36.328717, -78.402550",36.328717,-78.40255,"-78.40255, 36.328717",Monument,United Daughters of the Confederacy,1910,,Active,36.328777,-78.402486,122,Young St,Henderson,NC,Vance County,27536,US
2250,Jefferson Davis Highway Marker,Jefferson Davis,Deming,Luna,NM,Not a State,"32.224800, -108.122800",32.2248,-108.1228,"-108.1228, 32.2248",Monument,United Daughters of the Confederacy,1955,,Active,32.225142,-108.122938,21735,Interstate 10 SW,Deming,NM,Luna County,88030,US
2251,Jefferson Davis Highway Marker,Jefferson Davis,Austin,Travis,TX,South,"30.191450, -97.779633",30.19145,-97.779633,"-97.779633, 30.19145",Monument,United Daughters of the Confederacy,1931,,Active,30.191576,-97.779641,6804,S Congress Ave,Austin,TX,Travis County,78745,US
2252,Giles County Confederate Monument,No specific honoree,Pearisburg,Giles,VA,South,"37.326837, -80.735160",37.326837,-80.73516,"-80.73516, 37.326837",Monument,unknown,1905,,Active,37.326884,-80.734952,501,Wenonah Ave,Pearisburg,VA,Giles County,24134,US
3000,Lee Road,Robert E. Lee,Opelika,Lee,AL,South,"32.548755, -85.368786",32.548755,-85.368786,"-85.368786, 32.548755",highway / Roadway,Unknown,Unknown,,Active,32.546819,-85.373212,7686,Marvyn Pkwy,Opelika,AL,Lee County,36804,US
3001,Longstreet Drive,James Longstreet,Livingston,Sumter,AL,South,"32.567039, -88.215476",32.567039,-88.215476,"-88.215476, 32.567039",Highway / Roadway,Unknown,Unknown,,Active,32.567186,-88.21574,149,Longstreet Dr,Livingston,AL,Sumter County,35470,US
3002,Military Order of the Stars and Bars Monument,No specific honoree,Jonesboro,Craighead,AR,South,"35.837983, -90.705125",35.837983,-90.705125,"-90.705125, 35.837983",Monument,Sons of Confederate Veterans,unknown,,Active,35.83799,-90.705386,614,Main St S,Jonesboro,AR,Craighead County,72401,US
3003,David O. Dodd Monument I,David Owen Dodd,Little Rock,Pulaski,AR,South,"34.748973, -92.272214",34.748973,-92.272214,"-92.272214, 34.748973",Monument,"United Daughters of the Confederacy, Sons of Confederate Veterans, United Confederate Veterans",1923,,Active,34.749038,-92.272598,300,W Markham St,Little Rock,AR,Pulaski County,72201,US
3005,Southeast Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Stuart,Martin,FL,South,"27.152457, -80.174780",27.152457,-80.17478,"-80.17478, 27.152457",Highway / Roadway,Unknown,Unknown,,Active,27.152268,-80.174947,5791,SE Hull St,Stuart,FL,Martin County,34997,US
3006,Ewell Road,Richard Stoddert Ewell,Zephyrhills,Pasco,FL,South,"28.272980, -82.176651",28.27298,-82.176651,"-82.176651, 28.27298",Highway / Roadway,Unknown,Unknown,,Active,28.272935,-82.176565,38701,Ewell Rd,Zephyrhills,FL,Pasco County,33540,US
3007,R E Lee Way,Robert E. Lee,Zephyrhills,Pasco,FL,South,"28.272682, -82.177367",28.272682,-82.177367,"-82.177367, 28.272682",Highway / Roadway,Unknown,Unknown,,Active,28.272651,-82.177353,7905,Jeff Davis Dr,Zephyrhills,FL,Pasco County,33540,US
360,The Dissolution of the Confederate Government,No specific honoree,Washington,Wilkes,GA,South,"33.737963, -82.739216",33.737963,-82.739216,"-82.739216, 33.737963",Monument,United Daughters of the Confederacy,1938,,Active,33.737924,-82.73942,98,N Spring St,Washington,GA,Wilkes County,30673,US
277,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Waycross,Ware,GA,South,"31.211129, -82.290607",31.211129,-82.290607,"-82.290607, 31.211129",Highway / Roadway,Unknown,Unknown,,Active,31.21143,-82.290739,700,Confederate Way,Waycross,GA,Ware County,31503,US
278,Stonewall Jackson Place,"Thomas Jonathan ""Stonewall"" Jackson",Waycross,Ware,GA,South,"31.211812, -82.289746",31.211812,-82.289746,"-82.289746, 31.211812",Highway / Roadway,Unknown,Unknown,,Active,31.21195,-82.290135,707,Stonewall Jackson Pl,Waycross,GA,Ware County,31503,US
361,Ware County Confederate Monument,No specific honoree,Waycross,Ware,GA,South,"31.209417, -82.359639",31.209417,-82.359639,"-82.359639, 31.209417",Monument,United Daughters of the Confederacy,1910,,Active,31.209601,-82.359038,,US 84,Waycross,GA,Ware County,31501,US
3014,Confederate Way,No specific honoree,Waycross,Ware,GA,South,"31.212497, -82.291192",31.212497,-82.291192,"-82.291192, 31.212497",Highway / Roadway,Unknown,Unknown,,Active,31.212439,-82.2908,714,Confederate Way,Waycross,GA,Ware County,31503,US
401,Jefferson Davis Highway Marker,Jefferson Davis,Wrightsville,Johnson,GA,South,"32.729600, -82.719400",32.7296,-82.7194,"-82.7194, 32.7296",Monument,Unknown,Unknown,,Active,32.729661,-82.719854,8675,N Marcus St,Wrightsville,GA,Johnson County,31096,US
2247,Johnson County Confederate Monument,No specific honoree,Wrightsville,Johnson,GA,South,"32.729600, -82.719450",32.7296,-82.71945,"-82.71945, 32.7296",Monument,Sons of Confederate Veterans,1941,,Active,32.729661,-82.719854,8675,N Marcus St,Wrightsville,GA,Johnson County,31096,US
3015,Lee Street,Robert E. Lee,Vaiden,Carroll,MS,South,"33.331655, -89.741775",33.331655,-89.741775,"-89.741775, 33.331655",Highway / Roadway,Unknown,Unknown,,Active,33.331243,-89.741659,401,Stonewall St,Vaiden,MS,Carroll County,39176,US
3016,North Forrest High School,Nathan Bedford Forrest,Hattiesburg,Forrest ,MS,South,"31.412846, -89.330182",31.412846,-89.330182,"-89.330182, 31.412846",School,Unknown,Unknown,,Active,31.412842,-89.330305,693,Eatonville Rd,Hattiesburg,MS,Forrest County,39401,US
3017,Jefferson Davis Highway Beauvoir Marker,Jefferson Davis,Biloxi,Harrison,MS,South,"30.391805, -88.970014",30.391805,-88.970014,"-88.970014, 30.391805",Monument,Unknown,unknown,,Active,30.391755,-88.969618,2257,Us Hwy 90,Biloxi,MS,Harrison County,39531,US
3018,Breckinridge Street,John C. Breckinridge,Tupelo,Lee,MS,South,"34.250382, -88.749534",34.250382,-88.749534,"-88.749534, 34.250382",Highway / Roadway,Unknown,Unknown,,Active,34.250489,-88.7496,566,Breckinridge St,Tupelo,MS,Lee County,38801,US
3019,Buckner Avenue,Simon Bolivar Buckner,Tupelo,Lee,MS,South,"34.248536, -88.748720",34.248536,-88.74872,"-88.74872, 34.248536",Highway / Roadway,Unknown,Unknown,,Active,34.247777,-88.748734,2533,Hampton Ave,Tupelo,MS,Lee County,38801,US
3020,Ewell Avenue,Richard Stoddert Ewell,Tupelo,Lee,MS,South,"34.251831, -88.748977",34.251831,-88.748977,"-88.748977, 34.251831",Highway / Roadway,Unknown,Unknown,,Active,34.251858,-88.749135,2559,Ewell Ave,Tupelo,MS,Lee County,38801,US
3021,Hampton Avenue,Wade Hampton,Tupelo,Lee,MS,South,"34.247765, -88.748940",34.247765,-88.74894,"-88.74894, 34.247765",Highway / Roadway,Unknown,Unknown,,Active,34.247777,-88.748734,2533,Hampton Ave,Tupelo,MS,Lee County,38801,US
3022,Hood Avenue,John Bell Hood,Tupelo,Lee,MS,South,"34.249367, -88.749642",34.249367,-88.749642,"-88.749642, 34.249367",Highway / Roadway,Unknown,Unknown,,Active,34.249366,-88.749541,2559,Hood Ave,Tupelo,MS,Lee County,38801,US
3023,Mosby Drive,John Singleton Mosby,Tupelo,Lee,MS,South,"34.248986, -88.750229",34.248986,-88.750229,"-88.750229, 34.248986",Highway / Roadway,Unknown,Unknown,,Active,34.248733,-88.750221,749,Mosby Dr,Tupelo,MS,Lee County,38801,US
3024,Pemberton Avenue,John C. Pemberton,Tupelo,Lee,MS,South,"34.246984, -88.750812",34.246984,-88.750812,"-88.750812, 34.246984",Highway / Roadway,Unknown,Unknown,,Active,34.247,-88.751227,2553,Pemberton Ave,Tupelo,MS,Lee County,38801,US
3025,Stewart [sic] Drive,"James Ewell Brown ""Jeb"" Stuart",Tupelo,Lee,MS,South,"34.250729, -88.747356",34.250729,-88.747356,"-88.747356, 34.250729",Highway / Roadway,Unknown,Unknown,,Active,34.250999,-88.747365,562,Stewart Dr,Tupelo,MS,Lee County,38801,US
3026,Stonewall Circle,"Thomas Jonathan ""Stonewall"" Jackson",Tupelo,Lee,MS,South,"34.251146, -88.747855",34.251146,-88.747855,"-88.747855, 34.251146",Highway / Roadway,Unknown,Unknown,,Active,34.251235,-88.747385,504,Stewart Dr,Tupelo,MS,Lee County,38801,US
3027,Hood Point,John Bell Hood,Picayune,Pearl River,MS,South,"30.506371, -89.677603",30.506371,-89.677603,"-89.677603, 30.506371",highway / Roadway,Unknown,Unknown,,Active,30.506531,-89.676846,450,Hood Pt,Picayune,MS,Pearl River County,39466,US
3028,Longstreet Drive,James Longstreet,Picayune,Pearl River,MS,South,"30.506912, -89.677055",30.506912,-89.677055,"-89.677055, 30.506912",highway / Roadway,Unknown,Unknown,,Active,30.506531,-89.676846,401,Hood Pt,Picayune,MS,Pearl River County,39466,US
3029,Longstreet Drive,James Longstreet,Senatobia,Tate,MS,South,"34.621033, -89.972369",34.621033,-89.972369,"-89.972369, 34.621033",Highway / Roadway,Unknown,Unknown,,Active,34.621022,-89.971571,279,Longstreet Ln,Senatobia,MS,Tate County,38668,US
3030,Jeff Davis Creek,Jefferson Davis,Dillon,Beaverhead,MT,Not a State,"44.900434, -113.268233",44.900434,-113.268233,"-113.268233, 44.900434",Other,Unknown,Unknown,,Active,44.899921,-113.269282,24301,State Hwy 324,Dillon,MT,Beaverhead County,59725,US
3031,Bragg Boulevard,Braxton Bragg,Fayetteville,Cumberland,NC,South,"35.065012, -78.896938",35.065012,-78.896938,"-78.896938, 35.065012",Highway / Roadway,Unknown,Unknown,,Active,35.064647,-78.896848,445,Ames St,Fayetteville,NC,Cumberland County,28301,US
3032,Fort Bragg Road,Braxton Bragg,Fayetteville,Cumberland,NC,South,"35.059285, -78.903675
",35.059285,-78.903675,"-78.903675, 35.059285",Highway / Roadway,Unknown,Unknown,,Active,35.059493,-78.903548,1406,Fort Bragg Rd,Fayetteville,NC,Cumberland County,28305,US
3033,Hampton Street,Wade Hampton,Lexington,Davidson,NC,South,"35.849455, -80.256353",35.849455,-80.256353,"-80.256353, 35.849455",Highway / Roadway,Unknown,Unknown,,Active,35.849375,-80.256686,1512,Hampton St,Lexington,NC,Davidson County,27295,US
3034,Lee Street,Robert E. Lee,Lexington,Davidson,NC,South,"35.848395, -80.255624
",35.848395,-80.255624,"-80.255624, 35.848395",Highway / Roadway,Unknown,Unknown,,Active,35.848404,-80.255333,13,Lee St,Lexington,NC,Davidson County,27295,US
2125,Confederate Soldier Monument,No specific honoree,Reidsville,Rockingham,NC,South,"36.361600, -79.664302",36.3616,-79.664302,"-79.664302, 36.3616",Monument,United Daughters of the Confederacy,1910,2013,Removed,36.361762,-79.664108,107,N Scales St,Reidsville,NC,Rockingham County,27320,US
3036,Robert E. Lee Monument,Robert E. Lee,Tulsa,Tulsa,OK,Not a State,"36.133503, -95.983562",36.133503,-95.983562,"-95.983562, 36.133503",monument,Unknown,1918,2018,Removed,36.133574,-95.983082,2019,S Cincinnati Ave,Tulsa,OK,Tulsa County,74114,US
3037,Bedford Lane,Nathan Bedford Forrest,Aiken,Aiken,SC,South,"33.508956, -81.722381",33.508956,-81.722381,"-81.722381, 33.508956",Highway / Roadway,Unknown,Unknown,,Active,33.509034,-81.722448,100,Aumond Pl,Aiken,SC,Aiken County,29803,US
3038,Shelby Drive,Joseph Shelby,Aiken,Aiken,SC,South,"33.509448, -81.721351",33.509448,-81.721351,"-81.721351, 33.509448",Highway / Roadway,Unknown,Unknown,,Active,33.509562,-81.721271,100,Chloe Ln,Aiken,SC,Aiken County,29803,US
3039,Bedford Forrest Avenue,Nathan Bedford Forrest,Anderson,Anderson,SC,South,"34.536127, -82.671398",34.536127,-82.671398,"-82.671398, 34.536127",Highway / Roadway,Unknown,Unknown,,Active,34.535871,-82.671144,221,Bedford Forest Ave,Anderson,SC,Anderson County,29625,US
3040,Jeb Stuart Avenue,"James Ewell Brown ""Jeb"" Stuart",Anderson,Anderson,SC,South,"34.533343, -82.672900",34.533343,-82.6729,"-82.6729, 34.533343",Highway / Roadway,Unknown,Unknown,,Active,34.533122,-82.673078,413,Jeb Stuart Ave,Anderson,SC,Anderson County,29625,US
3041,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Barnwell,Barnwell,SC,South,"33.244863, -81.366494",33.244863,-81.366494,"-81.366494, 33.244863",Highway / Roadway,Unknown,Unknown,,Active,33.244707,-81.366969,9947,Us Hwy 278,Barnwell,SC,Barnwell County,29812,US
3042,Perry Street,Edward A. Perry,Barnwell,Barnwell,SC,South,"33.242691, -81.367288",33.242691,-81.367288,"-81.367288, 33.242691",Highway / Roadway,Unknown,Unknown,,Active,33.242861,-81.367297,31,Perry St,Barnwell,SC,Barnwell County,29812,US
3043,Bonham Drive,Milledge Luke Bonham,Charleston,Charleston,SC,South,"32.744562, -79.909752",32.744562,-79.909752,"-79.909752, 32.744562",Highway / Roadway,Unknown,Unknown,,Active,32.744569,-79.910074,783,Bonham Dr,Charleston,SC,Charleston County,29412,US
3044,Evans Road,Nathan George Evans or Clement A. Evans,Charleston,Charleston,SC,South,"32.739995, -79.908121",32.739995,-79.908121,"-79.908121, 32.739995",highway / Roadway,Unknown,Unknown,,Active,32.740018,-79.907801,870,Evans Rd,Charleston,SC,Charleston County,29412,US
